"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001818","negative regulation of cytokine production","24/502","240/13158",0.1,2.62111553784861,5.04782176602438,1.59367987097372e-05,0.000898208425640597,0.000710503273913291,"EPHB2/BPI/IGF1/INHBB/XAF1/APOA2/CEACAM1/OAS1/AXL/BST2/ELANE/CARD16/DHX58/IL1R2/GBP1/PML/LTF/INHBA/SIGLEC1/IFNG/OAS3/ARG1/CD274/IL10",24
"GO:0039530","MDA-5 signaling pathway","5/502","10/13158",0.5,13.105577689243,7.62671880449366,1.70321568797368e-05,0.00092878739293656,0.000734691931864449,"DHX58/DDX60/OAS3/IRF7/IFIH1",5
"GO:0070106","interleukin-27-mediated signaling pathway","5/502","10/13158",0.5,13.105577689243,7.62671880449366,1.70321568797368e-05,0.00092878739293656,0.000734691931864449,"OAS1/MX1/OAS2/OASL/OAS3",5
"GO:0071359","cellular response to dsRNA","6/502","16/13158",0.375,9.82918326693227,7.03771789518982,1.72898176695578e-05,0.00092878739293656,0.000734691931864449,"CAMP/OAS1/RIGI/OAS3/IFIH1/IFIT1",6
"GO:0033047","regulation of mitotic sister chromatid segregation","11/502","62/13158",0.17741935483871,4.65036627682817,5.73779487210945,1.94541533574673e-05,0.0010289750652765,0.000813942657165219,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/CDK1/TTK",11
"GO:0060759","regulation of response to cytokine stimulus","18/502","154/13158",0.116883116883117,3.06364153774512,5.13024615767229,2.33078276570302e-05,0.00119755781179086,0.000947295440221466,"PARP14/ISG15/OAS1/AXL/IL1RN/PPARG/CARD16/IL1R2/STAT2/MMP8/ZBP1/USP18/RIGI/OAS3/PARP9/ARG1/IFIH1/TRIM6",18
"GO:0051321","meiotic cell cycle","22/502","214/13158",0.102803738317757,2.69460475853595,4.97763581924915,2.3338095808606e-05,0.00119755781179086,0.000947295440221466,"NDC80/CCNA1/RAD51AP1/CDC25C/REC8/SKA3/BRCA2/ESPL1/PTTG3P/MKI67/CDC20/NEK2/SKA1/EXO1/TOP2A/DUSP13B/NUF2/CDCA2/TTK/SLC26A8/CDC25A/ASPM",22
"GO:0000075","cell cycle checkpoint signaling","20/502","184/13158",0.108695652173913,2.84903862809631,5.03037094530747,2.4416774582299e-05,0.00123448339726388,0.000976504417359527,"CDC45/DTX3L/BIRC5/NDC80/FBXO6/BUB1/CLSPN/SKA3/BRCA2/SPC25/CDC20/SKA1/BUB1B/DTL/CDC6/PARP9/NUF2/CDK1/TTK/TICRR",20
"GO:0071216","cellular response to biotic stimulus","21/502","200/13158",0.105,2.75217131474104,4.97284175012945,2.59820769344874e-05,0.00126910104872337,0.00100388776625164,"EPHB2/CCL2/CAMP/BPI/PLSCR4/AXL/TRIM5/CHMP5/CARD16/LTF/MMP8/LCN2/CTSG/IL18R1/HMGB2/CXCL10/IL18RAP/CD274/LY96/IL10/ABCA1",21
"GO:0007094","mitotic spindle assembly checkpoint signaling","10/502","53/13158",0.188679245283019,4.94550101480869,5.73196651170166,2.65780324339972e-05,0.00126910104872337,0.00100388776625164,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:0071173","spindle assembly checkpoint signaling","10/502","53/13158",0.188679245283019,4.94550101480869,5.73196651170166,2.65780324339972e-05,0.00126910104872337,0.00100388776625164,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:0071174","mitotic spindle checkpoint signaling","10/502","53/13158",0.188679245283019,4.94550101480869,5.73196651170166,2.65780324339972e-05,0.00126910104872337,0.00100388776625164,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:0002832","negative regulation of response to biotic stimulus","15/502","114/13158",0.131578947368421,3.44883623401132,5.22984522237637,2.75514614255756e-05,0.00129756060796067,0.00102639992427088,"PARP14/CEACAM1/ISG15/OAS1/PPARG/CARD16/DHX58/STAT2/LTF/SERPING1/USP18/OAS3/ARG1/CD274/IFI16",15
"GO:0090068","positive regulation of cell cycle process","21/502","202/13158",0.103960396039604,2.72492209380301,4.92030203344093,3.01676122592614e-05,0.00138650815283319,0.001096759453345,"BIRC5/NDC80/IGF1/E2F7/DLGAP5/KIF14/RAD51AP1/BUB1/CDC25C/PLSCR1/SKA3/ESPL1/E2F8/CDC20/SKA1/DTL/CDC6/PDGFRB/CDK1/RRM2/CDC25A",21
"GO:0070942","neutrophil mediated cytotoxicity","5/502","11/13158",0.454545454545455,11.9141615356755,7.21199556942425,3.0246687452731e-05,0.00138650815283319,0.001096759453345,"ELANE/MPO/AZU1/CTSG/ARG1",5
"GO:0031577","spindle checkpoint signaling","10/502","54/13158",0.185185185185185,4.8539176626826,5.65170431534427,3.15212257316926e-05,0.00142592071138894,0.00112793568270088,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:0002385","mucosal immune response","8/502","34/13158",0.235294117647059,6.16733067729084,6.00834227659039,3.20696516805022e-05,0.00142708055179924,0.00112885314281951,"CAMP/DEFA3/ZBTB16/LTF/DEFA1B/FFAR3/DEFA1/H2BC7",8
"GO:0007346","regulation of mitotic cell cycle","34/502","422/13158",0.0805687203791469,2.11179924850362,4.62325810053044,3.23770456778188e-05,0.00142708055179924,0.00112885314281951,"CKS2/CCL2/BIRC5/NDC80/IGF1/E2F7/DLGAP5/KIF14/BUB1/CDC25C/CLSPN/SKA3/PML/ESPL1/INHBA/MKI67/ANLN/SPC25/CDC20/FOXC1/NEK2/SKA1/BUB1B/DTL/CDC6/NUF2/PDGFRB/CDK1/RRM2/IL10/CDCA2/TTK/TICRR/CDC25A",34
"GO:0001906","cell killing","18/502","159/13158",0.113207547169811,2.96730060888521,4.97045766923574,3.59304790922707e-05,0.00154214357981686,0.00121987061246146,"CEACAM1/CHGA/ELANE/MPO/DEFA3/GBP1/DEFA4/S100A12/LTF/CCL8/DEFA1B/AZU1/CTSG/CXCL10/ARG1/DEFA1/CXCL11/IGHG1",18
"GO:0033046","negative regulation of sister chromatid segregation","10/502","55/13158",0.181818181818182,4.76566461427019,5.57339308479393,3.72303423865036e-05,0.00154214357981686,0.00121987061246146,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:0033048","negative regulation of mitotic sister chromatid segregation","10/502","55/13158",0.181818181818182,4.76566461427019,5.57339308479393,3.72303423865036e-05,0.00154214357981686,0.00121987061246146,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","10/502","55/13158",0.181818181818182,4.76566461427019,5.57339308479393,3.72303423865036e-05,0.00154214357981686,0.00121987061246146,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:2000816","negative regulation of mitotic sister chromatid separation","10/502","55/13158",0.181818181818182,4.76566461427019,5.57339308479393,3.72303423865036e-05,0.00154214357981686,0.00121987061246146,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:1901988","negative regulation of cell cycle phase transition","23/502","237/13158",0.0970464135021097,2.5436986232286,4.77607006673538,3.84447754780852e-05,0.0015734897392102,0.00124466613679391,"CDC45/DTX3L/CCL2/BIRC5/NDC80/E2F7/FBXO6/BUB1/CLSPN/SKA3/BRCA2/INHBA/SPC25/CDC20/SKA1/BUB1B/DTL/CDC6/PARP9/NUF2/CDK1/TTK/TICRR",23
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","7/502","26/13158",0.269230769230769,7.05684952497702,6.15672965714935,3.9449630862641e-05,0.00159562154006776,0.00126217289415446,"BIRC5/NDC80/SKA3/KIF2C/SKA1/NUF2/CDK1",7
"GO:0045930","negative regulation of mitotic cell cycle","21/502","206/13158",0.101941747572816,2.67201098518547,4.81710798062837,4.03952676813387e-05,0.00161487128242375,0.00127739987775368,"CCL2/BIRC5/NDC80/E2F7/BUB1/CLSPN/SKA3/PML/INHBA/SPC25/CDC20/FOXC1/SKA1/BUB1B/DTL/CDC6/NUF2/CDK1/IL10/TTK/TICRR",21
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","10/502","56/13158",0.178571428571429,4.68056346044394,5.49694749883977,4.38001485997506e-05,0.00171119216915844,0.001353591887779,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:1905819","negative regulation of chromosome separation","10/502","56/13158",0.178571428571429,4.68056346044394,5.49694749883977,4.38001485997506e-05,0.00171119216915844,0.001353591887779,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","11/502","68/13158",0.161764705882353,4.24003984063745,5.33478653560448,4.77266141747416e-05,0.00184364156778384,0.00145836237162753,"PARP14/ISG15/OAS1/IL1RN/PPARG/CARD16/IL1R2/STAT2/USP18/OAS3/ARG1",11
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","8/502","36/13158",0.222222222222222,5.82470119521912,5.77302872157326,4.99757524974147e-05,0.001897600952409,0.00150104547093956,"IGHA2/C1QC/IGHG4/C1QB/IGHG2/IGHA1/IGHG3/IGHG1",8
"GO:0044771","meiotic cell cycle phase transition","5/502","12/13158",0.416666666666667,10.9213147410359,6.84770589198402,5.02273666868002e-05,0.001897600952409,0.00150104547093956,"NDC80/CDC25C/CDC20/TTK/CDC25A",5
"GO:0051985","negative regulation of chromosome segregation","10/502","57/13158",0.175438596491228,4.5984483120151,5.42228744081434,5.13340549962835e-05,0.00191833131605677,0.0015174436596235,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:0002251","organ or tissue specific immune response","8/502","37/13158",0.216216216216216,5.66727683859158,5.66191074567917,6.16568115505635e-05,0.00226645123923135,0.00179281442888964,"CAMP/DEFA3/ZBTB16/LTF/DEFA1B/FFAR3/DEFA1/H2BC7",8
"GO:0030071","regulation of mitotic metaphase/anaphase transition","13/502","95/13158",0.136842105263158,3.58678968337178,5.03945442886418,6.19681257963196e-05,0.00226645123923135,0.00179281442888964,"BIRC5/NDC80/DLGAP5/BUB1/SKA3/ESPL1/SPC25/CDC20/SKA1/BUB1B/CDC6/NUF2/TTK",13
"GO:0050853","B cell receptor signaling pathway","11/502","70/13158",0.157142857142857,4.11889584519067,5.21069090106184,6.28860713886508e-05,0.00227581382562296,0.00180022044746355,"IGLC1/IGHA2/IGKC/IGHG4/IGLC3/IGLC7/IGHG2/IGHA1/IGLC6/IGHG3/IGHG1",11
"GO:1901991","negative regulation of mitotic cell cycle phase transition","18/502","166/13158",0.108433734939759,2.8421734747756,4.75695042686569,6.37153960965943e-05,0.00228180762270928,0.00180496167715082,"CCL2/BIRC5/NDC80/E2F7/BUB1/CLSPN/SKA3/INHBA/SPC25/CDC20/SKA1/BUB1B/DTL/CDC6/NUF2/CDK1/TTK/TICRR",18
"GO:0002757","immune response-activating signaling pathway","36/502","474/13158",0.0759493670886076,1.99072066165717,4.37516400488246,6.56974940943483e-05,0.00232853592470484,0.00184192482579705,"IGLC1/MAP2K6/CLEC6A/RSAD2/IGHA2/CEACAM1/IGKC/S100A8/OAS1/DHX58/IGHG4/EIF2AK2/PLSCR1/GBP1/DDX60/LTF/IGLC3/CLEC4E/OASL/IGLC7/IFNG/RIGI/OAS3/IRF7/IGHG2/AIM2/TASL/CD274/IFIH1/IFI35/LY96/IGHA1/IFI16/IGLC6/IGHG3/IGHG1",36
"GO:0098813","nuclear chromosome segregation","25/502","279/13158",0.0896057347670251,2.3486698367819,4.53470184285772,6.74422913463856e-05,0.00236598569029463,0.00187154844131798,"BIRC5/NDC80/DLGAP5/KIF14/BUB1/CHMP5/KIF18B/SKA3/ESPL1/PTTG3P/KIF2C/SPC25/CDC20/NEK2/SKA1/BUB1B/TOP2A/CDC6/RMI2/NUF2/CDK1/KIF4A/KIF15/KLHDC8B/TTK",25
"GO:0045824","negative regulation of innate immune response","12/502","83/13158",0.144578313253012,3.78956463303413,5.07734516721653,6.85061108860155e-05,0.00237439382906942,0.00187819947013988,"PARP14/CEACAM1/ISG15/OAS1/PPARG/DHX58/STAT2/SERPING1/USP18/OAS3/ARG1/IFI16",12
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","13/502","96/13158",0.135416666666667,3.54942729083665,4.99292991687778,6.92288630449634e-05,0.00237439382906942,0.00187819947013988,"BIRC5/NDC80/DLGAP5/BUB1/SKA3/ESPL1/SPC25/CDC20/SKA1/BUB1B/CDC6/NUF2/TTK",13
"GO:0045839","negative regulation of mitotic nuclear division","10/502","59/13158",0.169491525423729,4.44256870821798,5.27802708377653,6.97538617614927e-05,0.00237439382906942,0.00187819947013988,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:0043330","response to exogenous dsRNA","6/502","20/13158",0.3,7.86334661354582,6.11742092302481,7.34520854097046e-05,0.00247576734939769,0.00195838822814443,"CAMP/OAS1/RIGI/OAS3/IFIH1/IFIT1",6
"GO:0000819","sister chromatid segregation","22/502","231/13158",0.0952380952380952,2.49630051223677,4.56938764403252,7.48069228310587e-05,0.00249695340478815,0.00197514687935114,"BIRC5/NDC80/DLGAP5/KIF14/BUB1/CHMP5/KIF18B/SKA3/ESPL1/KIF2C/SPC25/CDC20/SKA1/BUB1B/TOP2A/CDC6/RMI2/NUF2/CDK1/KIF4A/KIF15/TTK",22
"GO:0031348","negative regulation of defense response","21/502","216/13158",0.0972222222222222,2.54830677290837,4.56946393799356,8.07312098808019e-05,0.00266878749586728,0.00211107154983567,"GPER1/IGF1/PARP14/CEACAM1/ISG15/OAS1/ELANE/IL1RN/PPARG/DHX58/IL1R2/STAT2/SERPING1/USP18/TNFAIP6/OAS3/IL18R1/ARG1/IL10/IFI16/MDK",21
"GO:0060761","negative regulation of response to cytokine stimulus","11/502","72/13158",0.152777777777778,4.00448207171315,5.09113331990107,8.19987234212271e-05,0.00268487248687789,0.00212379514321074,"PARP14/ISG15/OAS1/IL1RN/PPARG/CARD16/IL1R2/STAT2/USP18/OAS3/ARG1",11
"GO:0002230","positive regulation of defense response to virus by host","7/502","29/13158",0.241379310344828,6.32683060860008,5.71918472610547,8.47436669002127e-05,0.00272288529722366,0.00215386413992723,"DTX3L/TRIM22/PML/RIGI/PARP9/AIM2/TRIM6",7
"GO:1905820","positive regulation of chromosome separation","7/502","29/13158",0.241379310344828,6.32683060860008,5.71918472610547,8.47436669002127e-05,0.00272288529722366,0.00215386413992723,"BIRC5/DLGAP5/PLSCR1/SKA3/ESPL1/CDC20/SKA1",7
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","8/502","39/13158",0.205128205128205,5.37664725712535,5.45136856725332,9.18760185834463e-05,0.00292471992490638,0.00231351991654206,"GPER1/BCL2L14/TNFSF10/PML/SFRP1/INHBA/CAV1/G0S2",8
"GO:0051784","negative regulation of nuclear division","10/502","61/13158",0.163934426229508,4.2969107177846,5.14006076219095,9.35078463012545e-05,0.0029493575741625,0.00233300885692416,"BIRC5/NDC80/BUB1/SKA3/SPC25/CDC20/SKA1/BUB1B/NUF2/TTK",10
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","13/502","99/13158",0.131313131313131,3.44186888808403,4.85698811485006,9.56134815407548e-05,0.00298835590488286,0.0023638574226501,"BIRC5/NDC80/DLGAP5/BUB1/SKA3/ESPL1/SPC25/CDC20/SKA1/BUB1B/CDC6/NUF2/TTK",13
"GO:1901970","positive regulation of mitotic sister chromatid separation","6/502","21/13158",0.285714285714286,7.4889015367103,5.9267252454242,9.95395189937074e-05,0.00308303483153483,0.00243875060494111,"BIRC5/DLGAP5/SKA3/ESPL1/CDC20/SKA1",6
"GO:0044784","metaphase/anaphase transition of cell cycle","13/502","100/13158",0.13,3.40745019920319,4.81283577415403,0.000106154394496291,0.00325856078819865,0.00257759562499028,"BIRC5/NDC80/DLGAP5/BUB1/SKA3/ESPL1/SPC25/CDC20/SKA1/BUB1B/CDC6/NUF2/TTK",13
"GO:1901989","positive regulation of cell cycle phase transition","12/502","87/13158",0.137931034482759,3.6153317763429,4.87432039338704,0.000109268169541847,0.00332015345721077,0.00262631682569708,"BIRC5/DLGAP5/CDC25C/SKA3/ESPL1/CDC20/SKA1/DTL/CDC6/CDK1/RRM2/CDC25A",12
"GO:0001959","regulation of cytokine-mediated signaling pathway","16/502","143/13158",0.111888111888112,2.93271668570473,4.62803027622687,0.000111034957628963,0.00332015345721077,0.00262631682569708,"PARP14/ISG15/OAS1/AXL/IL1RN/PPARG/CARD16/IL1R2/STAT2/MMP8/ZBP1/USP18/OAS3/PARP9/ARG1/TRIM6",16
"GO:0051785","positive regulation of nuclear division","8/502","40/13158",0.2,5.24223107569721,5.35146348235564,0.000111058070849109,0.00332015345721077,0.00262631682569708,"IGF1/DLGAP5/RAD51AP1/SKA3/ESPL1/CDC20/SKA1/PDGFRB",8
"GO:0044772","mitotic cell cycle phase transition","30/502","376/13158",0.0797872340425532,2.09131558870899,4.27589406990427,0.000112047063019419,0.00332084312638588,0.00262686236968536,"CCL2/BIRC5/NDC80/MELK/CCNA1/E2F7/DLGAP5/KIF14/CDKN3/BUB1/CDC25C/CLSPN/SKA3/CCNB2/ESPL1/INHBA/ANLN/SPC25/CDC20/NEK2/SKA1/BUB1B/DTL/CDC6/NUF2/CDK1/RRM2/TTK/TICRR/CDC25A",30
